structure_name,left_cell_count,right_cell_count,total_cells,left_volume_mm3,right_volume_mm3,total_volume_mm3,left_cells_per_mm3,right_cells_per_mm3
"Primary somatosensory area, nose, layer 1",0.0,0.0,0.0,0.20509499999999997,0.183472,0.388567,0.0,0.0
Medial septal nucleus,0.0,0.0,0.0,0.15234899999999998,0.188749,0.341098,0.0,0.0
"posteromedial visual area, layer 5",0.0,0.0,0.0,0.008953000000000001,0.187472,0.196425,0.0,0.0
"Lateral visual area, layer 4",0.0,0.0,0.0,0.08503999999999999,0.080466,0.165506,0.0,0.0
Tegmental reticular nucleus,0.0,0.0,0.0,0.314158,0.321352,0.63551,0.0,0.0
Central lateral nucleus of the thalamus,0.0,0.0,0.0,0.304972,0.291079,0.5960509999999999,0.0,0.0
Accessory facial motor nucleus,0.0,0.0,0.0,0.0053170000000000005,0.004234,0.009551,0.0,0.0
"Primary somatosensory area, upper limb, layer 4",0.0,0.0,0.0,0.327696,0.284723,0.6124189999999999,0.0,0.0
Nucleus of the brachium of the inferior colliculus,0.0,0.0,0.0,0.045286,0.055482000000000004,0.100768,0.0,0.0
Triangular nucleus of septum,0.0,0.0,0.0,0.187631,0.181117,0.368748,0.0,0.0
"Orbital area, medial part, layer 2/3",0.0,0.0,0.0,0.087697,0.102289,0.189986,0.0,0.0
Claustrum,0.0,0.0,0.0,0.170598,0.22135300000000002,0.39195100000000005,0.0,0.0
"Anterior cingulate area, ventral part, layer 1",0.0,0.0,0.0,0.209756,0.239244,0.449,0.0,0.0
"Retrosplenial area, ventral part, layer 6a",0.0,0.0,0.0,0.366778,0.478162,0.8449399999999999,0.0,0.0
Central linear nucleus raphe,0.0,0.0,0.0,0.030274000000000002,0.031138,0.061412,0.0,0.0
"Primary visual area, layer 1",0.0,0.0,0.0,0.252458,0.486367,0.7388250000000001,0.0,0.0
fasciculus retroflexus,0.0,0.0,0.0,0.080492,0.07837000000000001,0.15886199999999998,0.0,0.0
"Taenia tecta, dorsal part",0.0,0.0,0.0,0.263009,0.307093,0.570102,0.0,0.0
"Ventral auditory area, layer 6b",0.0,0.0,0.0,0.01932,0.016442,0.035762,0.0,0.0
Central medial nucleus of the thalamus,0.0,0.0,0.0,0.184824,0.166623,0.35144699999999995,0.0,0.0
"Dorsal auditory area, layer 2/3",0.0,0.0,0.0,0.150342,0.18269100000000002,0.33303299999999997,0.0,0.0
"Anterolateral visual area, layer 6a",0.0,0.0,0.0,0.046254,0.042004,0.088258,0.0,0.0
fimbria,0.0,0.0,0.0,0.737671,1.003506,1.741177,0.0,0.0
Nucleus incertus,0.0,0.0,0.0,0.058370000000000005,0.058861000000000004,0.11723099999999999,0.0,0.0
"Taenia tecta, ventral part",0.0,0.0,0.0,0.313448,0.258467,0.571915,0.0,0.0
"Orbital area, ventrolateral part, layer 6a",0.0,0.0,0.0,0.06401799999999999,0.12684600000000001,0.190864,0.0,0.0
Subparafascicular area,0.0,0.0,0.0,0.066414,0.064301,0.130715,0.0,0.0
"Retrosplenial area, dorsal part, layer 5",0.0,0.0,0.0,0.136494,0.24183600000000002,0.37833,0.0,0.0
habenular commissure,0.0,0.0,0.0,0.020616,0.021840000000000002,0.042456,0.0,0.0
Nucleus of the lateral lemniscus,0.0,0.0,0.0,0.36778,0.254462,0.622242,0.0,0.0
"Lateral visual area, layer 5",0.0,0.0,0.0,0.141085,0.139898,0.280983,0.0,0.0
Cuneiform nucleus,0.0,0.0,0.0,0.282952,0.318236,0.6011880000000001,0.0,0.0
Motor nucleus of trigeminal,0.0,0.0,0.0,0.17396899999999998,0.201498,0.375467,0.0,0.0
"Retrosplenial area, ventral part, layer 6b",0.0,0.0,0.0,0.030195,0.036656,0.066851,0.0,0.0
"Primary somatosensory area, upper limb, layer 5",0.0,0.0,0.0,0.456833,0.435148,0.8919809999999999,0.0,0.0
Nucleus of the optic tract,0.0,0.0,0.0,0.129907,0.15282300000000001,0.28273000000000004,0.0,0.0
Ventral anterior-lateral complex of the thalamus,0.0,0.0,0.0,0.545412,0.5360429999999999,1.0814549999999998,0.0,0.0
"Orbital area, lateral part, layer 5",0.0,0.0,0.0,0.46165900000000004,0.48651000000000005,0.948169,0.0,0.0
"Dentate gyrus, granule cell layer",0.0,0.0,0.0,0.9330139999999999,0.9161020000000001,1.849116,0.0,0.0
inferior colliculus commissure,0.0,0.0,0.0,0.006652,0.007377,0.014029,0.0,0.0
Nucleus of the posterior commissure,0.0,0.0,0.0,0.130794,0.15063800000000002,0.281432,0.0,0.0
"Gustatory areas, layer 6a",0.0,0.0,0.0,0.162206,0.16216799999999998,0.32437399999999994,0.0,0.0
"Posterior auditory area, layer 2/3",0.0,0.0,0.0,0.057555,0.07709099999999999,0.13464600000000002,0.0,0.0
"Primary motor area, Layer 5",0.0,0.0,0.0,2.038294,1.569505,3.607799,0.0,0.0
"Anterolateral visual area, layer 6b",0.0,0.0,0.0,0.009013,0.008324999999999999,0.017338,0.0,0.0
Nucleus of the solitary tract,0.0,0.0,0.0,0.9751200000000001,0.989066,1.964186,0.0,0.0
Abducens nucleus,0.0,0.0,0.0,0.018095,0.018927,0.037022,0.0,0.0
"Primary somatosensory area, nose, layer 4",0.0,0.0,0.0,0.267743,0.193225,0.46096800000000004,0.0,0.0
"Cortical amygdalar area, posterior part, lateral zone",0.0,0.0,0.0,0.407549,0.5623779999999999,0.9699270000000001,0.0,0.0
"Secondary motor area, layer 1",0.0,0.0,0.0,0.6075550000000001,0.8083119999999999,1.415867,0.0,0.0
lateral lemniscus,0.0,0.0,0.0,0.42716800000000005,0.366384,0.793552,0.0,0.0
"Gustatory areas, layer 6b",0.0,0.0,0.0,0.012241,0.014693000000000001,0.026933999999999996,0.0,0.0
"Entorhinal area, medial part, dorsal zone, layer 3",0.0,0.0,0.0,0.429603,0.374291,0.8038939999999999,0.0,0.0
"Frontal pole, layer 2/3",0.0,0.0,0.0,0.054268,0.061761,0.116029,0.0,0.0
"Primary somatosensory area, trunk, layer 2/3",0.0,0.0,0.0,0.000714,0.141587,0.14230099999999998,0.0,0.0
"Retrosplenial area, lateral agranular part, layer 1",0.0,0.0,0.0,0.043308,0.050854,0.094162,0.0,0.0
Caudoputamen,0.0,0.0,0.0,7.454016999999999,12.993886,20.447903,0.0,0.0
mammillary peduncle,0.0,0.0,0.0,0.014989,0.013709,0.028698,0.0,0.0
"Agranular insular area, ventral part, layer 6a",0.0,0.0,0.0,0.053805,0.075543,0.129348,0.0,0.0
"Dorsal auditory area, layer 4",0.0,0.0,0.0,0.058047,0.05767100000000001,0.115718,0.0,0.0
Superior central nucleus raphe,0.0,0.0,0.0,0.306477,0.331575,0.6380520000000001,0.0,0.0
"Orbital area, ventrolateral part, layer 6b",0.0,0.0,0.0,0.002744,0.004787,0.007530999999999999,0.0,0.0
mammillotegmental tract,0.0,0.0,0.0,0.028903,0.02889,0.057793,0.0,0.0
Ventral medial nucleus of the thalamus,0.0,0.0,0.0,0.634035,0.58728,1.2213150000000002,0.0,0.0
"Retrosplenial area, ventral part, layer 5",0.0,0.0,0.0,0.8157220000000001,1.067308,1.88303,0.0,0.0
Ventrolateral preoptic nucleus,0.0,0.0,0.0,0.027642,0.02605,0.053692,0.0,0.0
mammilothalmic tract,0.0,0.0,0.0,0.06633399999999999,0.062689,0.129023,0.0,0.0
"Perirhinal area, layer 5",0.0,0.0,0.0,0.06303500000000001,0.071492,0.134527,0.0,0.0
"Agranular insular area, ventral part, layer 2/3",0.0,0.0,0.0,0.5082099999999999,0.365833,0.8740429999999999,0.0,0.0
"Posterior auditory area, layer 1",0.0,0.0,0.0,0.050914,0.07313399999999999,0.124048,0.0,0.0
"Agranular insular area, ventral part, layer 6b",0.0,0.0,0.0,0.0008619999999999999,0.001077,0.001939,0.0,0.0
"Primary somatosensory area, nose, layer 5",0.0,0.0,0.0,0.252037,0.195666,0.447703,0.0,0.0
Cortical subplate,0.0,0.0,0.0,0.136274,0.18408,0.32035399999999997,0.0,0.0
"Agranular insular area, ventral part, layer 1",0.0,0.0,0.0,0.30132,0.175804,0.477124,0.0,0.0
Olivary pretectal nucleus,0.0,0.0,0.0,0.031479,0.040776,0.072255,0.0,0.0
"Infralimbic area, layer 1",0.0,0.0,0.0,0.046795,0.050549000000000004,0.097344,0.0,0.0
Cuneate nucleus,0.0,0.0,0.0,0.352497,0.3609,0.7133970000000001,0.0,0.0
Ventral posterolateral nucleus of the thalamus,0.0,0.0,0.0,0.428215,0.44510600000000006,0.8733209999999999,0.0,0.0
"Primary visual area, layer 4",0.0,0.0,0.0,0.424523,0.5419609999999999,0.966484,0.0,0.0
"Ventral posterolateral nucleus of the thalamus, parvicellular part",0.0,0.0,0.0,0.063093,0.066194,0.129287,0.0,0.0
"Entorhinal area, medial part, dorsal zone, layer 5",0.0,0.0,0.0,0.408866,0.351525,0.760391,0.0,0.0
arbor vitae,0.0,0.0,0.0,2.8885970000000003,3.029025,5.917622,0.0,0.0
"Temporal association areas, layer 6a",0.0,0.0,0.0,0.186443,0.190465,0.37690799999999997,0.0,0.0
"Medial mammillary nucleus, median part",0.0,0.0,0.0,0.027327,0.025742,0.053068999999999984,0.0,0.0
Ventral posteromedial nucleus of the thalamus,0.0,0.0,0.0,0.9694360000000001,0.972035,1.941471,0.0,0.0
"Ventral posteromedial nucleus of the thalamus, parvicellular part",0.0,0.0,0.0,0.127551,0.11288599999999999,0.24043699999999998,0.0,0.0
"Entorhinal area, medial part, dorsal zone, layer 6",0.0,0.0,0.0,0.266337,0.242606,0.5089429999999999,0.0,0.0
cerebellar commissure,0.0,0.0,0.0,0.029522000000000003,0.028238,0.05776,0.0,0.0
Ventral tegmental area,0.0,0.0,0.0,0.235344,0.221321,0.456665,0.0,0.0
"Posterolateral visual area, layer 1",0.0,0.0,0.0,0.062064,0.066286,0.12835,0.0,0.0
principal mammillary tract,0.0,0.0,0.0,0.016860999999999998,0.012512,0.029373,0.0,0.0
Ventral tegmental nucleus,0.0,0.0,0.0,0.017121,0.020379,0.0375,0.0,0.0
"Posterior auditory area, layer 4",0.0,0.0,0.0,0.026707,0.032686,0.059392999999999994,0.0,0.0
Vascular organ of the lamina terminalis,0.0,0.0,0.0,0.007854,0.008773999999999999,0.016627999999999997,0.0,0.0
Nucleus x,0.0,0.0,0.0,0.036204,0.033009,0.069213,0.0,0.0
"Secondary motor area, layer 5",0.0,0.0,0.0,1.928301,2.40263,4.330931,0.0,0.0
"Anterior cingulate area, ventral part, layer 5",0.0,0.0,0.0,0.364332,0.658895,1.023227,0.0,0.0
Hypoglossal nucleus,0.0,0.0,0.0,0.252443,0.27224499999999996,0.524688,0.0,0.0
"Retrosplenial area, lateral agranular part, layer 5",0.0,0.0,0.0,0.047283,0.265069,0.312352,0.0,0.0
"Primary visual area, layer 5",0.0,0.0,0.0,0.810435,0.8248190000000001,1.635254,0.0,0.0
Posterior amygdalar nucleus,0.0,0.0,0.0,0.299666,0.302931,0.602597,0.0,0.0
Nucleus y,0.0,0.0,0.0,0.013278,0.013465000000000001,0.026743,0.0,0.0
"Agranular insular area, dorsal part, layer 6a",0.0,0.0,0.0,0.357554,0.288628,0.6461819999999999,0.0,0.0
corticospinal tract,0.0,0.0,0.0,0.038577999999999994,0.035192,0.07377,0.0,0.0
"Temporal association areas, layer 6b",0.0,0.0,0.0,0.031626999999999995,0.033897000000000004,0.065524,0.0,0.0
"Posterior auditory area, layer 5",0.0,0.0,0.0,0.062979,0.06713200000000001,0.13011099999999998,0.0,0.0
Zona incerta,0.0,0.0,0.0,0.8403569999999999,0.686886,1.5272430000000001,0.0,0.0
facial nerve,0.0,0.0,0.0,0.051224,0.05195,0.103174,0.0,0.0
"Agranular insular area, ventral part, layer 5",0.0,0.0,0.0,0.327125,0.307941,0.6350659999999999,0.0,0.0
stria medullaris,0.0,0.0,0.0,0.14163800000000001,0.16261099999999998,0.304249,0.0,0.0
Pallidum,0.0,0.0,0.0,0.422999,0.523172,0.946171,0.0,0.0
Fields of Forel,0.0,0.0,0.0,0.16514199999999998,0.155003,0.32014499999999996,0.0,0.0
"Anterior cingulate area, ventral part, 6a",0.0,0.0,0.0,0.124174,0.22455100000000003,0.348725,0.0,0.0
"Inferior colliculus, central nucleus",0.0,0.0,0.0,0.602745,0.6263369999999999,1.229082,0.0,0.0
superior cerebellar peduncle decussation,0.0,0.0,0.0,0.019256,0.019768,0.039024,0.0,0.0
Dorsal peduncular area,0.0,0.0,0.0,0.16047799999999998,0.206524,0.367002,0.0,0.0
"Anterior cingulate area, ventral part, 6b",0.0,0.0,0.0,0.021484,0.036605,0.058089,0.0,0.0
"Inferior colliculus, dorsal nucleus",0.0,0.0,0.0,0.681923,0.752336,1.434259,0.0,0.0
"Primary visual area, layer 2/3",0.0,0.0,0.0,0.520195,0.9344030000000001,1.4545979999999998,0.0,0.0
"Inferior colliculus, external nucleus",0.0,0.0,0.0,0.973716,0.926665,1.900381,0.0,0.0
"Agranular insular area, dorsal part, layer 6b",0.0,0.0,0.0,0.01484,0.018098,0.032937999999999995,0.0,0.0
oculomotor nerve,0.0,0.0,0.0,0.004377000000000001,0.002911,0.0072879999999999985,0.0,0.0
"Superior colliculus, zonal layer",0.0,0.0,0.0,0.205623,0.213676,0.419299,0.0,0.0
Ectorhinal area/Layer 1,0.0,0.0,0.0,0.17113,0.231431,0.402561,0.0,0.0
"Primary somatosensory area, nose, layer 2/3",0.0,0.0,0.0,0.319817,0.24989,0.569707,0.0,0.0
Dorsal motor nucleus of the vagus nerve,0.0,0.0,0.0,0.172808,0.184081,0.356889,0.0,0.0
"Superior colliculus, superficial gray layer",0.0,0.0,0.0,0.7160829999999999,0.736854,1.4529370000000001,0.0,0.0
"Primary motor area, Layer 6a",0.0,0.0,0.0,1.2630169999999998,1.280608,2.543625,0.0,0.0
Dentate nucleus,0.0,0.0,0.0,0.14893800000000001,0.182194,0.33113200000000004,0.0,0.0
"Primary auditory area, layer 5",0.0,0.0,0.0,0.269269,0.272579,0.5418479999999999,0.0,0.0
optic nerve,0.0,0.0,0.0,0.030985000000000002,0.026245,0.05723,0.0,0.0
"Visceral area, layer 6b",0.0,0.0,0.0,0.013818,0.014727,0.028545,0.0,0.0
uncinate fascicle,0.0,0.0,0.0,0.035396,0.035315,0.070711,0.0,0.0
"Superior colliculus, optic layer",0.0,0.0,0.0,0.388077,0.398394,0.7864709999999999,0.0,0.0
Parvicellular reticular nucleus,0.0,0.0,0.0,1.8497580000000002,1.617915,3.4676730000000004,0.0,0.0
"Primary somatosensory area, upper limb, layer 2/3",0.0,0.0,0.0,0.512075,0.540014,1.052089,0.0,0.0
"Visceral area, layer 6a",0.0,0.0,0.0,0.161486,0.153659,0.315145,0.0,0.0
Parasolitary nucleus,0.0,0.0,0.0,0.030321,0.035972000000000004,0.06629299999999999,0.0,0.0
"Supplemental somatosensory area, layer 6a",0.0,0.0,0.0,0.741236,0.6410009999999999,1.3822370000000002,0.0,0.0
rubrospinal tract,0.0,0.0,0.0,0.28811,0.24993800000000002,0.538048,0.0,0.0
Parabrachial nucleus,0.0,0.0,0.0,0.437298,0.47966099999999995,0.916959,0.0,0.0
"Posterolateral visual area, layer 4",0.0,0.0,0.0,0.012984,0.013361000000000001,0.026345,0.0,0.0
Dorsal nucleus raphe,0.0,0.0,0.0,0.05819,0.05960599999999999,0.117796,0.0,0.0
Parabigeminal nucleus,0.0,0.0,0.0,0.030092,0.0251,0.055191999999999984,0.0,0.0
"Primary motor area, Layer 6b",0.0,0.0,0.0,0.066341,0.083549,0.14989,0.0,0.0
amygdalar capsule,0.0,0.0,0.0,0.046606,0.06513200000000001,0.111738,0.0,0.0
"Perirhinal area, layer 2/3",0.0,0.0,0.0,0.160823,0.244203,0.405026,0.0,0.0
"Primary somatosensory area, nose, layer 6a",0.0,0.0,0.0,0.309701,0.293247,0.6029479999999999,0.0,0.0
"Supplemental somatosensory area, layer 6b",0.0,0.0,0.0,0.069448,0.064529,0.13397699999999998,0.0,0.0
"anterior commissure, olfactory limb",0.0,0.0,0.0,0.21736599999999998,0.302999,0.520365,0.0,0.0
"Posterolateral visual area, layer 5",0.0,0.0,0.0,0.080662,0.08405399999999999,0.16471599999999995,0.0,0.0
External cuneate nucleus,0.0,0.0,0.0,0.131986,0.126165,0.258151,0.0,0.0
"Anterolateral visual area, layer 2/3",0.0,0.0,0.0,0.09640800000000001,0.090174,0.186582,0.0,0.0
"Retrosplenial area, lateral agranular part, layer 6a",0.0,0.0,0.0,0.138002,0.291731,0.4297329999999999,0.0,0.0
Paracentral nucleus,0.0,0.0,0.0,0.151558,0.155112,0.30667,0.0,0.0
"anterior commissure, temporal limb",0.0,0.0,0.0,0.06485199999999999,0.11672,0.181572,0.0,0.0
trochlear nerve,0.0,0.0,0.0,0.003136,0.003632,0.006768000000000001,0.0,0.0
Lingula (I),0.0,0.0,0.0,0.064592,0.061808,0.12639999999999998,0.0,0.0
Posterodorsal preoptic nucleus,0.0,0.0,0.0,0.004758,0.005461,0.010219,0.0,0.0
brachium of the superior colliculus,0.0,0.0,0.0,0.094491,0.093334,0.187825,0.0,0.0
"Anterior cingulate area, dorsal part, layer 6a",0.0,0.0,0.0,0.254373,0.48965600000000004,0.744029,0.0,0.0
cerebal peduncle,0.0,0.0,0.0,0.49824,0.291954,0.790194,0.0,0.0
"Anterior cingulate area, dorsal part, layer 6b",0.0,0.0,0.0,0.009014,0.014603,0.023617,0.0,0.0
"Primary somatosensory area, nose, layer 6b",0.0,0.0,0.0,0.019495,0.021274,0.040769,0.0,0.0
Parafascicular nucleus,0.0,0.0,0.0,0.317651,0.299979,0.6176299999999999,0.0,0.0
"Anterior cingulate area, dorsal part, layer 1",0.0,0.0,0.0,0.240962,0.26222199999999996,0.503184,0.0,0.0
Declive (VI),0.0,0.0,0.0,1.485449,1.379718,2.865167,0.0,0.0
"Nucleus ambiguus, dorsal division",0.0,0.0,0.0,0.013000000000000001,0.011049,0.024049,0.0,0.0
cingulum bundle,0.0,0.0,0.0,0.649239,0.85998,1.509219,0.0,0.0
"Primary motor area, Layer 2/3",0.0,0.0,0.0,2.571142,2.137946,4.709088,0.0,0.0
Folium-tuber vermis (VII),0.0,0.0,0.0,0.561901,0.51389,1.075791,0.0,0.0
"Primary somatosensory area, upper limb, layer 6a",0.0,0.0,0.0,0.45019799999999993,0.5024919999999999,0.95269,0.0,0.0
vomeronasal nerve,0.0,0.0,0.0,0.00237,0.002349,0.004718999999999999,0.0,0.0
"Primary somatosensory area, mouth, layer 4",0.0,0.0,0.0,0.5220159999999999,0.407739,0.929755,0.0,0.0
Pyramus (VIII),0.0,0.0,0.0,0.670759,0.652459,1.323218,0.0,0.0
"Primary auditory area, layer 6a",0.0,0.0,0.0,0.126394,0.098396,0.22479000000000002,0.0,0.0
"corpus callosum, anterior forceps",0.0,0.0,0.0,0.237369,0.388411,0.62578,0.0,0.0
Uvula (IX),0.0,0.0,0.0,1.3268609999999998,1.41222,2.739081,0.0,0.0
"Secondary motor area, layer 2/3",0.0,0.0,0.0,1.343682,1.808609,3.152291,0.0,0.0
"Lateral reticular nucleus, parvicellular part",0.0,0.0,0.0,0.035597000000000004,0.026997000000000004,0.06259400000000001,0.0,0.0
"corpus callosum, extreme capsule",0.0,0.0,0.0,0.028849,0.037745,0.066594,0.0,0.0
"Retrosplenial area, lateral agranular part, layer 2/3",0.0,0.0,0.0,0.044008,0.059944000000000004,0.103952,0.0,0.0
"Endopiriform nucleus, ventral part",0.0,0.0,0.0,0.347191,0.504922,0.8521129999999999,0.0,0.0
Nodulus (X),0.0,0.0,0.0,0.871232,0.9286190000000001,1.799851,0.0,0.0
"Orbital area, ventrolateral part, layer 1",0.0,0.0,0.0,0.09967100000000001,0.127467,0.227138,0.0,0.0
"Paragigantocellular reticular nucleus, dorsal part",0.0,0.0,0.0,0.11482,0.123839,0.238659,0.0,0.0
"corpus callosum, posterior forceps",0.0,0.0,0.0,0.691292,0.725166,1.416458,0.0,0.0
"Lateral visual area, layer 2/3",0.0,0.0,0.0,0.152333,0.140448,0.292781,0.0,0.0
Edinger-Westphal nucleus,0.0,0.0,0.0,0.011478,0.011548000000000001,0.023026,0.0,0.0
Lobule II,0.0,0.0,0.0,0.656258,0.6872060000000001,1.343464,0.0,0.0
Ectorhinal area/Layer 6a,0.0,0.0,0.0,0.149478,0.146097,0.29557500000000003,0.0,0.0
Dorsal premammillary nucleus,0.0,0.0,0.0,0.066688,0.049789,0.116477,0.0,0.0
"Primary somatosensory area, barrel field, layer 1",0.0,0.0,0.0,0.407934,0.451276,0.8592099999999999,0.0,0.0
Fasciola cinerea,0.0,0.0,0.0,0.036349,0.036572,0.072921,0.0,0.0
Lobule III,0.0,0.0,0.0,1.207802,1.210078,2.4178800000000003,0.0,0.0
"corpus callosum, splenium",0.0,0.0,0.0,0.45648,0.48924,0.94572,0.0,0.0
Fastigial nucleus,0.0,0.0,0.0,0.240894,0.275932,0.516826,0.0,0.0
"Ventral auditory area, layer 4",0.0,0.0,0.0,0.091988,0.124011,0.21599899999999997,0.0,0.0
"Agranular insular area, dorsal part, layer 1",0.0,0.0,0.0,0.45754399999999995,0.401327,0.8588709999999999,0.0,0.0
Fundus of striatum,0.0,0.0,0.0,0.12879000000000002,0.26264099999999996,0.391431,0.0,0.0
Ventral premammillary nucleus,0.0,0.0,0.0,0.096591,0.07399800000000001,0.17058900000000002,0.0,0.0
"Primary auditory area, layer 6b",0.0,0.0,0.0,0.025024,0.018201,0.043225,0.0,0.0
Simple lobule,0.0,0.0,0.0,2.635521,2.4804,5.115921,0.0,0.0
"Anterior cingulate area, dorsal part, layer 5",0.0,0.0,0.0,0.443253,0.736688,1.179941,0.0,0.0
Posterior complex of the thalamus,0.0,0.0,0.0,0.941224,0.973767,1.914991,0.0,0.0
"Secondary motor area, layer 6a",0.0,0.0,0.0,1.037026,1.298971,2.3359970000000003,0.0,0.0
"Globus pallidus, external segment",0.0,0.0,0.0,0.504274,0.7674719999999999,1.2717459999999998,0.0,0.0
"Ventral auditory area, layer 5",0.0,0.0,0.0,0.233641,0.254814,0.48845500000000003,0.0,0.0
Paramedian lobule,0.0,0.0,0.0,1.972528,1.974709,3.947237,0.0,0.0
"Primary somatosensory area, upper limb, layer 6b",0.0,0.0,0.0,0.031775,0.039652,0.07142699999999999,0.0,0.0
Posterior limiting nucleus of the thalamus,0.0,0.0,0.0,0.101759,0.105811,0.20757,0.0,0.0
"Globus pallidus, internal segment",0.0,0.0,0.0,0.166848,0.168689,0.335537,0.0,0.0
Copula pyramidis,0.0,0.0,0.0,1.103505,1.151201,2.254706,0.0,0.0
"Supplemental somatosensory area, layer 4",0.0,0.0,0.0,0.6515639999999999,0.518864,1.1704279999999998,0.0,0.0
Postsubiculum,0.0,0.0,0.0,0.457647,0.480738,0.938385,0.0,0.0
"Primary somatosensory area, barrel field, layer 6a",0.0,0.0,0.0,0.539883,0.6084999999999999,1.148383,0.0,0.0
Gracile nucleus,0.0,0.0,0.0,0.067592,0.067826,0.13541799999999998,0.0,0.0
Peripeduncular nucleus,0.0,0.0,0.0,0.051076,0.018753,0.069829,0.0,0.0
Ectorhinal area/Layer 6b,0.0,0.0,0.0,0.023636,0.022968000000000002,0.046603999999999986,0.0,0.0
"Anteromedial visual area, layer 6a",0.0,0.0,0.0,0.058513,0.117998,0.17651099999999995,0.0,0.0
"Primary somatosensory area, barrel field, layer 4",0.0,0.0,0.0,0.683534,0.6060099999999999,1.2895439999999998,0.0,0.0
Flocculus,0.0,0.0,0.0,0.525762,0.330508,0.8562699999999999,0.0,0.0
direct tectospinal pathway,0.0,0.0,0.0,2e-06,1e-06,3e-06,0.0,0.0
"Visceral area, layer 5",0.0,0.0,0.0,0.296887,0.249457,0.5463439999999999,0.0,0.0
doral tegmental decussation,0.0,0.0,0.0,0.002588,0.002617,0.005205,0.0,0.0
Posterior pretectal nucleus,0.0,0.0,0.0,0.08971699999999999,0.110578,0.200295,0.0,0.0
"Primary somatosensory area, barrel field, layer 6b",0.0,0.0,0.0,0.059711,0.066333,0.12604400000000002,0.0,0.0
Crus 2,0.0,0.0,0.0,2.176666,2.20225,4.378916,0.0,0.0
Parapyramidal nucleus,0.0,0.0,0.0,0.08101900000000001,0.119237,0.200256,0.0,0.0
"Primary somatosensory area, barrel field, layer 5",0.0,0.0,0.0,0.568283,0.5614,1.129683,0.0,0.0
"Medial geniculate complex, dorsal part",0.0,0.0,0.0,0.11506300000000001,0.093028,0.208091,0.0,0.0
"Anterolateral visual area, layer 1",0.0,0.0,0.0,0.063025,0.058572000000000006,0.121597,0.0,0.0
Perireunensis nucleus,0.0,0.0,0.0,0.099064,0.08843200000000001,0.187496,0.0,0.0
"Medial geniculate complex, ventral part",0.0,0.0,0.0,0.18491300000000002,0.111407,0.29632,0.0,0.0
"Infralimbic area, layer 6b",0.0,0.0,0.0,0.002774,0.005333,0.008107,0.0,0.0
"Secondary motor area, layer 6b",0.0,0.0,0.0,0.026180000000000002,0.036964,0.06314399999999999,0.0,0.0
"Primary somatosensory area, trunk, layer 4",0.0,0.0,0.0,0.017063,0.094615,0.111678,0.0,0.0
"Medial geniculate complex, medial part",0.0,0.0,0.0,0.111598,0.092532,0.20413,0.0,0.0
Hippocampal formation,0.0,0.0,0.0,0.165982,0.171101,0.33708299999999997,0.0,0.0
"Supplemental somatosensory area, layer 5",0.0,0.0,0.0,0.962987,0.761832,1.724819,0.0,0.0
Lobules IV-V,0.0,0.0,0.0,3.010466,3.068327,6.078792999999999,0.0,0.0
external medullary lamina of the thalamus,0.0,0.0,0.0,0.047918,0.05483,0.102748,0.0,0.0
"Primary somatosensory area, lower limb, layer 4",0.0,0.0,0.0,0.127835,0.210383,0.33821799999999996,0.0,0.0
"Anteromedial nucleus, dorsal part",0.0,0.0,0.0,0.13525099999999998,0.148308,0.283559,0.0,0.0
"Agranular insular area, dorsal part, layer 5",0.0,0.0,0.0,0.9861280000000001,0.673953,1.6600810000000001,0.0,0.0
"Primary somatosensory area, mouth, layer 6a",0.0,0.0,0.0,0.6130869999999999,0.5882609999999999,1.201348,0.0,0.0
"Anteromedial nucleus, ventral part",0.0,0.0,0.0,0.07900599999999999,0.095333,0.17433900000000002,0.0,0.0
Intercalated amygdalar nucleus,0.0,0.0,0.0,0.06394799999999999,0.083928,0.147876,0.0,0.0
genu of corpus callosum,0.0,0.0,0.0,0.250506,0.39373600000000003,0.644242,0.0,0.0
Parastrial nucleus,0.0,0.0,0.0,0.024165,0.036885,0.06105,0.0,0.0
"Primary somatosensory area, trunk, layer 5",0.0,0.0,0.0,0.113279,0.222552,0.335831,0.0,0.0
Interanterodorsal nucleus of the thalamus,0.0,0.0,0.0,0.06945,0.07292699999999999,0.14237699999999998,0.0,0.0
"Anterolateral visual area, layer 4",0.0,0.0,0.0,0.047709,0.043881,0.09159,0.0,0.0
genu of the facial nerve,0.0,0.0,0.0,0.015593000000000001,0.015920999999999998,0.031514,0.0,0.0
Interanteromedial nucleus of the thalamus,0.0,0.0,0.0,0.041033999999999994,0.035418,0.07645199999999999,0.0,0.0
"Tuberomammillary nucleus, dorsal part",0.0,0.0,0.0,0.019655000000000002,0.016111999999999998,0.035766999999999986,0.0,0.0
"Primary somatosensory area, lower limb, layer 5",0.0,0.0,0.0,0.320521,0.402238,0.7227589999999999,0.0,0.0
"Nucleus of the lateral olfactory tract, layer 3",0.0,0.0,0.0,0.022388,0.029221,0.051609,0.0,0.0
"Dentate gyrus, molecular layer",0.0,0.0,0.0,2.375616,2.396517,4.772133,0.0,0.0
"Dentate gyrus, polymorph layer",0.0,0.0,0.0,0.373582,0.377821,0.7514029999999999,0.0,0.0
"Primary somatosensory area, unassigned, layer 1",0.0,0.0,0.0,0.06654399999999999,0.08448699999999999,0.15103099999999994,0.0,0.0
